no,review_id,user_id,business_id,stars,useful,funny,cool,text,date
54,ZvbUR0JULucT6xbZgbf_jg,ycXDvH-nE4SbKOr5hyTVkQ,qhDdDeI3K4jy2KyzwFN53w,4,0,0,0,This is a great place to either browse books to buy or just sit and read a book or magazine where it's quiet. They have nice chairs throughout the store to read in and it's well laid out. The coffee shop seems worth trying but I have always been here in the evening and not been in the mood for caffeine!,7/29/2012 3:29
55,BIe2AtLzQWq0ZpXE3nlx7A,yR6Y6PIGwzBy2qFoL6O3BA,qhDdDeI3K4jy2KyzwFN53w,4,2,0,0,"I hadn't been inside a B&N for years until I received a gift card for my birthday. I have to admit, I was shocked at the cost of books -- the one I wanted was only available in hardcover and it was $28. Without the gift card, there's no way that I would have purchased it!

Service was fine -- I was left alone which is how I like it. :-) Nice selection, of course, and they had a huge display of Nooks and accessories upfront, but I'm a Kindle girl ...",11/5/2013 14:44
56,QNj_9DSGXcxV-SfoBhQSyA,eyRM6iEjINByCr4PRSHvtw,qhDdDeI3K4jy2KyzwFN53w,5,1,1,0,"In a world where books are sold almost exclusively now, it's good to know that brick and mortar stores still exist. I mean, it's good to actually LOOK at a book first before actually buying it and this Barnes and Noble is great place to do so. It has such a warm atmosphere and if I were you I'd support them by buying your books from them.",11/26/2019 0:50
57,6fkQvsrnXDCLTXauPhPP5g,I-JKKX7PHHd_z9nNMkH6kg,qhDdDeI3K4jy2KyzwFN53w,4,2,1,2,"I love seeing so many people reading in this store! I don't frequent book stores as books are so easily accessible through the internet these days but I happened to come in here to check for a book. Unfortunately, it was not in stock and after checking B&N's website, I realized I could've checked beforehand to see if it was in stock. I had a few encounters with employees asking me if they could help me find something. They also were passing out coffee samples in the store. They have a lot of the popular and top sellers in stock and I love that they have toys/gifts for certain series. You can find puzzles, action figures, board games, and so much more.",3/11/2019 15:37
58,DniZnnJjBdJRJMT3_YYrpQ,Ww_2Dr-PdVc8MQdrT7zYBQ,qhDdDeI3K4jy2KyzwFN53w,5,1,0,2,"River Crossing B&N is my favorite Indy bookstore because I always find something special there, it's neat and clean, and close to my home. 
This store is well stocked and cozy. 
However, last night in particular, I was very impressed. I went for Kimberla Lawson Roby's book signing. The staff was wonderful. They did the best they could to accommodate the readers with chairs and a round of sample cinnamon dolce lattes, it was nice.",1/6/2016 20:42
59,iSOi0irYe65hE5_2wZLC0w,5BdPcd1BAIGbhNTcSr4aJQ,qhDdDeI3K4jy2KyzwFN53w,4,34,17,32,"I came in on March 11th because I needed a gift for my best friend and of course a bookstore is the best place to get one. I had 2 different ideas in mind, both cookbooks, so I figured in the name of not wasting time I would head directly to customer service. They had both in stock and the employee guided to me the cookbook section and helped me find the books. When I was checking out the employee was super sweet, made some small talk and even complimented my shirt.

I do prefer small bookstores usually, but Barnes & Noble was so convenient and the only other bookstore in the area didn't have what I wanted. I do appreciate how large the store is because it allows them to have a boatload of books it stock, but the downside is if you don't know the layout you almost have to go to customer service to be guided to what you want.

It is nice they have a cafe but all Barnes and Noble cafe's are basically the same and they didn't really stand out as better than the rest.",3/27/2020 15:05
60,Xa_QFTJ-9yvG3jq0ZLmyxw,0YI3p9o-ntRgRaPWpfa22Q,qhDdDeI3K4jy2KyzwFN53w,3,1,2,0,One of my husbands favorite places in the world. It's like Disney to him.  I get bored after about 10 min. If there is a book I want I just order it on line. We were in today killing time and I thought at least I can get a Trinta Black Iced Tea at Starbucks. Well that got shut down...they don't take starbucks cards or use the app since they are part of the book store. Insert sad bored face!! I also don't care for the new layout.,3/20/2021 17:36
61,yt2E9uITGzheZzHylM_xOA,wXdbkFZsfDR7utJvbWElyA,qhDdDeI3K4jy2KyzwFN53w,5,0,0,2,"I give credit to a company that realizes the product line is changing, so it adapts to become useful in other ways to keep its customers returning.  As more readers grab books online, the need for giant bookstores might become a convenience rather than a primary source.  

So this chain has added lots of departments that aren't too far of a stretch from reading to appeal to customers and continue to bring them in.  Besides thousands of books, there was an artists supplies area, a video area, a toys and games area, periodicals, young readers, and a cafe!  Throw in convenient parking (free) out front and you could spend a lot of free time browsing the store, finding something of interest, and then grabbing something in the cafe so you don't have to wait to start reading!

Well kept and plenty of staff even on a Monday evening to assist customers find what they wanted.  

Review #2160",2/5/2019 13:03
62,f6v6Eb2Zn7XPr2MfeOP_pQ,RarUmru_M_gGaq43oNn0qw,qhDdDeI3K4jy2KyzwFN53w,4,1,0,1,I frequent this location often with my club Indianapolis Crafting for a Cause.  We meet ever other Saturday and Wednesday in the caf̩ area.  All of the employees have been courteous and do not mind when we push several tables together for our group.  We are usually there for about two hours and many individual from the group purchase items from the caf̩.  One of the most popular items that we tend to get is a pretzel.  I am a fan of the pizza pretzel.  This location is always clean and well kept.  I have also attended several Harry Potter events and the staff was open to hearing all of our feedback from the first event and made changes to the next event.  The second event was a lot of fun for my running group and we were even able to participate in several crafts.  Staff has also been helpful when trying to locate specific item and always offer to order if it is not in stock.  While visiting this location I have seen many other groups and individuals using the caf̩ or other seating areas throughout the store.  It is nice to still have a local bookstore where you can go and spend time.,2/3/2017 19:52
63,NFgmIEzf1PfQri8xEy1vbA,t4sv4zjFU4pVSnuJ4cid9w,qhDdDeI3K4jy2KyzwFN53w,5,0,0,1,"I love coming to this location. The staff is very knowledgeable, and I love that there are ""____ is reading"" signs throughout the store. The Blind Date with A Book section has been a favorite of mine the last two trips, and I have a feeling it'll continue to be a great resource for new books when I'm out of ideas!",8/23/2021 0:49
64,i0ovBj-vJdqhaTFJEkuEMA,WfiKbSZ6W0q-LEZ99zCZ3w,qhDdDeI3K4jy2KyzwFN53w,5,4,0,3,"Barnes & Nobles is one of the few surviving book store chains in the city. Sadly, most of the independently owned  chains are gone. Fortunately, Barnes & Nobles offers a great selection of books, popular movies and DVDs as well as gift items such as journals, cards, candles, etc. As an educator, I give B&N a gold star for offering educators discounts all year round and even hosting special discount days and programs for educators throughout the year. 

They have cut down their music and DVD section significantly, but you should still be able to find new releases. I like shopping on the website for either items I can't find in the store or if I just want to order material on line for a quick store pick up. 

There is also a large cafe that serves Starbucks, items from the Cheesecake Factory, and other delicious treats. I'm a huge fan of the Harvey & Sons tea. The holiday tea is spectacular. Free wi-fi as well! 

All in all this is a great place to go and get lost in a book!",5/21/2014 15:02
65,vD3hhQBSDykkJxAPIgCtMg,p1f1fh8Yp94Qa8l4hgk2_A,qhDdDeI3K4jy2KyzwFN53w,5,2,0,0,Great selection! I love the Starbucks area in this store. I also really like the layout and all the space of this location. The staff is always friendly and helpful. The reward program is great and I love the promotional offers they have!,9/3/2018 17:25
66,oPMlUHvxyfH0VEC8qRC8xQ,n0JOvzvHV54xMKDDgwnoLg,qhDdDeI3K4jy2KyzwFN53w,5,2,0,1,"This is the place to come and browse at all the books, magazines
and even cards for that last minute birthday card.  Good selection
of journals as well.
At the cafe end you will find people reading, on their computer,
having business meetings, having interviews, small book clubs
and ladies knitting.  It is a relaxing area that everyone can enjoy.
Can't do without Barnes and Noble!  And if you don't see the book
you want - order it and have it come to the store...another way for
you to find more books or a cup of coffee with a nice cookie!",4/8/2020 14:09
67,fqlvvPiTRvDn6uSD3ZCXeg,kd6-C5zRhiUxfwrD88bKZA,kfNv-JZpuN6TVNSO6hHdkw,5,2,0,1,"I barely ever right reviews but it seems like this place is new so it doesn't have too many reviews yet and guys...this place is AWESOME! Very inexpensive and so delicious. I got the chicken, shrimp and steak hibachi and it's SO much food for such a reasonable price. It's so tasty that I can't wait to get it again.",4/30/2021 23:53
68,zpYXR7MHDm7usQ81HFMx7w,DRbRwNedXITXStU5_Hf5sQ,kfNv-JZpuN6TVNSO6hHdkw,5,0,0,0,"The food is delicious, and the prices are good.

The online ordering was a bit clunky as I had to create an account and get up to find my credit card rather than using the saved info in my phone. It was also confusing because there aren't descriptions of the menu items. I looked at some photos and ordered anyway. 

I got there, and the open sign was not on, but I went in anyway. My food was ready on time and tastes fresh. The place is clean and the staff is friendly. 

I got home, and the extra zucchini I ordered seemed like it was a replacement for the other veggies. I thought I was ordering extra, but that is ok. The food is really tasty, and I was able to get lots of yum yum sauce. Hibachi is my favorite and it's nice to find an affordable place that does it well.",7/15/2021 15:44
69,UBHDKzwJOE4Z6sS58_dbJg,q6H_kCo2SesEG3WMTx5KMg,kfNv-JZpuN6TVNSO6hHdkw,5,1,0,0,Very good !!! 10x better than Benihana's I would recommend!! The yum yum sauce is also amazing .  definitely a new spot of mine I love it & it is very good priced I paid $29 for 2full meals and crab Rangoon.,4/7/2021 23:55
70,mkfyYV0aQ93ETS1Cmafd3g,KrqWc8GeueE1eaVYE6weTQ,kfNv-JZpuN6TVNSO6hHdkw,5,2,0,0,"I have ordered from Hibachi Express twice now and both times were consistent. I called my order in, they said the food would be ready in 15 min and when I went to pick up my order it was nice and hot. The chicken fried rice is tasty. I like putting the yum yum sauce on it! The second time I got the veggie hibachi with extra cabbage. I ate that for two days lol, it was so much food.  The speed of service makes this a great place to go to for lunch break, and for the quantity of food and prices this is a great place to order dinner for the family!",4/19/2021 4:36
71,lx4wZcuJieD5VvII_eofQQ,52qwlRfrIYzWljEPrmLDYA,kfNv-JZpuN6TVNSO6hHdkw,2,0,0,0,"Today we tried this place for the first time through a DoorDash order. We ordered chicken & shrimp hibachi, and steak & chicken hibachi. What we got was steak & shrimp hibachi, and steak & chicken hibachi - so one of the orders was wrong. That wasn't a huge deal, but when we opened them up, the meat portions were sooo small! It's mostly just all rice. I was also confused by DoorDash because I thought we would be receiving mixed vegetables - but it wound up only being cabbage. Overall disappointed, not worth the $50 we paid.",7/10/2021 20:14
72,bEkDgQXLkRQJV1-bCsSssQ,5R3hXLaJorYMEZrkJyEeNA,kfNv-JZpuN6TVNSO6hHdkw,4,3,0,0,"Yum .  This place has GIANT portions at affordable prices.  I ordered the hibachi chicken ($7.99) which came with really good cabbage, veggies, fried rice and 2 sauces. I also added mushrooms and zucchini for an extra $1 ea.  You will definitely have leftovers. 

The staff is very friendly and the restaurant is bright and clean. Everything is made to order, so hot and fresh.

I had trouble using their online ordering system, I'm sure that will be fixed soon.

While Sapporos remains my favorite hibachi in Indy (and are twice the price as Hibachi Express), this will remain on my list of ""go-tos"" for quick, affordable, carryout hibachi. Give this place a try!",3/11/2021 18:42
73,jCB6jrm4fq247MyGXH-12A,KCD4AuLXNhbG87fJaX9_gw,kfNv-JZpuN6TVNSO6hHdkw,4,2,0,0,"I just recently learned about this restaurant. It doesn't have grill like other hibachi restaurants have, but the food is delicious. I got steak, chicken, and shrimp, the only thing I don't like is you have order veggies separate coat $1.00 for each option. I got order of crab Rangoon (they were ok). The staff is friendly, lots of parking, and following CDC guidelines. Also the yuumyum sauce is ok, I've had better!",7/2/2021 0:53
74,V8fX2ZIi-egngQ_tCbE_ZA,Du8MskxNFPj1zHgHvvs1YQ,kfNv-JZpuN6TVNSO6hHdkw,5,0,0,0,This place has really good food. You gotta try it. Will definitely be coming back. Hibachi chicken and steak was delicious,3/1/2021 23:07
75,zZpqnmZ0uPGNyjD8SSB0Og,iiSCbqAdl0HYCG3r93qxBg,kfNv-JZpuN6TVNSO6hHdkw,5,1,0,0,My friend spotted this place from the road and we were intrigued. We love hibachi and the idea of getting it quickly to go was enough for us to give it a shot. The prices here are great and the quantities are huge which is perfect because hibachi is awesome reheated. I had the chicken hibachi and I added zucchini and onion. The veggies were soooo good! Everything was honestly perfect. If this place was closer to where I live I guarantee I'd be a regular but even so I will definitely make the trip back up here for this. Their ginger sauce is delicious and I also really loved the cabbage that comes with the meal. The whole meal only took 7 minutes to wait on! I wish I could prep a meal this good at home that fast haha. Overall I am impressed and this is a great spot for a meal after shopping at Costco or castleton mall!,3/8/2021 3:28
76,2WeFQ3BoZnhExHhEUDsHDQ,RmeccCjPaJwYdF-PSxTTBw,kfNv-JZpuN6TVNSO6hHdkw,1,0,0,0,Honestly very disappointed in this restaurant chain. My friend and I went in 15 minutes before closing and they made sure to charge me 40$ for 3 dinners but they didn't give any YUM YUM sauce. When I tell you I was beyond pissed it was so dry. We couldn't go back because they had closed. Absolutely unacceptable. Especially when each meal comes with 2 sauces each. I've never seen such lack of customer service. Won't be back again!,9/16/2021 14:43
77,X-Wyr0SSsk53uoALbC79-w,7x6bZI3PIX4xsVrm3kosVg,kfNv-JZpuN6TVNSO6hHdkw,1,1,1,1,"I tried this place bc I was starving and I figured it would be decent, can't go wrong with hibachi right?

Well I was wrong I ordered the shrimp fried rice and the portion was HUGE which I thought was SWEET! Until I opened the box. There was 8 shrimp on top of the rice with a splash of saut̩ed onions mixed in. 

I was shocked and pissed to say the least. Had I known this is what I was going to end up with I would've saved my $10.",8/27/2021 21:52
78,#NAME?,OCNkS4jeiGtZweNdVyps8g,kfNv-JZpuN6TVNSO6hHdkw,4,0,0,0,"I give 4 instead of 5 stars which is not at all a bad thing. I can say with all honesty that I was very happy with my meal. I would reserve 5 stars for the more upscale Japanese Hibachi Steak house that costs triple what you will pay here. That restaurant is in Chicago, and it would not be fair to compare Hibachi Express to that one.
What I ordered was the shrimp and scallops hibachi with zucchini and mushrooms. This was my first visit, so I really had no idea what to expect. 
The shrimp were not jumbo, and I did not expect them to be. The scallops were also on the small side, but again I was not expecting them to be.
I was pleasantly surprised that everything was very fresh and I was definitely happy with my order. I think the amount of food was a generous portion, I was surprised when I opened the package at home. 
The interior was very clean and at the time I was there it would have been around 12pm, I was happy about that. 
I will most definitely make another trip to try something different on the menu. I look forward to my next visit!",10/21/2021 22:13
79,rbXBSy2AfT2vldGbCWISIw,s7uOkAM1OMa7-KALUs7fYA,kfNv-JZpuN6TVNSO6hHdkw,5,1,0,1,"Cant get enough of this place, generous portions of rice and protein for a reasonable price",4/1/2021 22:09
80,qCCaYBLTLH5j4YZf57ni2w,Lcx7JDM5zHg1o27HbTggjg,kfNv-JZpuN6TVNSO6hHdkw,5,2,0,0,"Let me start this review off with Benihana's be ready for some competition.  For the price and especially the big portions it is simply amazing . Me and my husband use to enjoys Benihana's but I think we like hibachi express better . The portions are huge and it is filled with tons of meat . I got the chicken steak and shrimp hibachi with a side of broccoli , it literally took me three days to eat it . The homemade yum yum side is too die for . We got a big side sauce so we can enjoy it at home also . My husband got the special fried rice filled with chicken steak and shrimp . He loved it he loves fried rice and he said it was one of the best fried rice with meat and vegetables that he has ever had , they only complaint he had was that he could have ordered more vegetables in his rice like a broccoli or more mushrooms . We will defiantly be back it was defiantly worth the money , I will be a hibachi express fan and loyal customer for a LONG TIME",6/16/2021 17:35
81,2CwDIPABqL2uBH_55FHdow,MLElitw89J26QSHQx3vuwQ,kfNv-JZpuN6TVNSO6hHdkw,5,2,0,1,"Small business with amazing food. If you like Crab Rangoon, you know the vast majority of places make them savory. Very, very few make them sweet. I haven't had the sweeter ones in YEARS. Well Hibachi Express makes them like God intended. A mouthful of sweet cream cheese and crab instead of hot onions. I would go here just to grab an order of Crab Rangoon. The rest of the food was super delicious and generous portions. Service was also great!",2/18/2021 4:17
82,DS_ZNOmO1dWrjd6182VISA,T94nEZ9Mw6I1JtY6FQ_cLA,kfNv-JZpuN6TVNSO6hHdkw,5,1,0,0,This spot has good food!! I ordered the hibachi chicken and shrimp combo with zucchini and onions on the side! It so good. We only waited about 10 minutes. The only thing was the lady who took our order was a little impatient and kept asking did we want anything else while ordering. Good food for less than half the time at a sit down hibachi !!!,3/27/2021 21:09
83,0qXx4rRvYOiVWqElpR4oeA,2iS1vg5TYpV_iEiNC8osTg,kfNv-JZpuN6TVNSO6hHdkw,3,0,0,0,"The food here is actually pretty good, but the location seems a little weird.    It really feels lime a mall food court place that was transported to a seedy strip mall.",11/17/2021 19:15
84,fXhEQLRQABk2bnFlnA3SFg,NuoNOyJt6zVsxYkxWx9Rqw,kfNv-JZpuN6TVNSO6hHdkw,5,1,0,0,I love this restaurant it is the best and you can't beat the price !!! My favorite is hibachi chicken and shrimp !!,12/29/2021 7:35
85,MjJvcR67DuJHCzZvw65W4g,tPTQn7G14vpSXk4A83ZCUw,kfNv-JZpuN6TVNSO6hHdkw,4,1,0,0,This place has pretty good food and the customer service is really nice! Would come again!,5/28/2021 2:17
86,KoVf81u7zsLDCvpvtS9d0Q,c7E2tbJ2Ekzbm0vTl9DToA,kfNv-JZpuN6TVNSO6hHdkw,1,0,0,0,"The food is usually good, went today and someone was cooking with sandals, no hair net or gloves. Opened my food when I got home and found hair in my box. Called to complain and they refused to give a refund. Will not be back. Unsanitary",8/11/2021 23:41
87,eOpTUNV-V_RD1AVw4kCBag,3rm8KRUzGZ7vw-iKV_ikmQ,x1mhq4IpWctQOBM06dU8vg,2,8,0,0,"Love the hair but it sheds like crazy! Literally handfuls of hair anytime you run your hand, comb, or brush through it. I have never swept my floor so much :(",11/30/2016 21:40
88,wiMDMm80ueBzgxUXbsJ2Lw,NHiHTomwzFaLwO289clKFA,x1mhq4IpWctQOBM06dU8vg,1,1,0,0,"All the stylist are trash!! They do basic ass""I jst started"" sew ins that don't last even a month. I got my hair done here a few times and Every time It was not good. I tried a new stylist each time hoping it would be better...No ma'am....The last time was the final straw. I got 3 bundles installed by Ciara  and 3 weeks later my threads were comin out and my tracks were hanging. The hair they sell is good but have someone else install.",1/23/2018 7:53
89,jg1tox4feA5tGTh6O8Lt2w,mZh9C13-Nnu9y0I7jmb8Zg,x1mhq4IpWctQOBM06dU8vg,1,8,0,0,"Sorry, this is a long one, but I need women looking to get some extensions for the summer to read this. 

Diamond Virgin Hair Company is unprofessional and rude. I have never experienced such callous disregard from any well-known company. Mayven and HerImports are accessible and communicative with me. Even Aliexpress has excellent follow-up. The Diamond Virgin Hair Company team runs away and hides when a critique is made. Their product is not perfect. They are selling hair that is grown from other human beings. It will never be perfect, and some customers will have varying experiences while wearing your product. That should be expected, and there should be a plan in place to deal with such occurrences. The hair that I received sheds A LOT. The wefts are intact, the hair was not bleached, and it has been routinely cowashed. I have been experiencing this problem from day one. I reached out to them, and they never responded. 

Diamond Virgin Hair Company's lack of communication speaks volumes about the sustainability of this company. However, you all cannot negate the concerns of customers after accepting payment. They have no right to treat customers in this manner, and they cannot continue this practice. This behavior is why Diamond Hair Company is not number #1, and it must be corrected if they ever wish to be. 

The BBB must investigate these types of companies. Diamond Virgin Hair Company pays reviewers of social media to lure unsuspecting customers to their website. This company communicated with me about purchasing hair, but when the conversation became an inquiry about the quality of the hair that I received, the communicated ceased. There was no follow-up for over one year; that is customer abandonment. These practices need to be investigated and stopped. U.S. businesses must continue to uphold a certain standard.",5/11/2018 18:18
90,z02Njoqn0HHDPkHRcOYEww,vrEvg2xcMBisYR-RJlTb1g,x1mhq4IpWctQOBM06dU8vg,2,0,0,0,"So... long story cut short, I've ordered from this company multiple times (my first experience was HORRIBLE)... The issue with them is that they will not have the bundles in stock that you've ordered, and they will not notify you. Another issue with them is that, their timing between the order and it being shipped is ""CRAZY"". All three times I have ordered from them, I had to call them about my order. So if you are looking to have your hair done on a particular day make sure you place your order 6 weeks in advance, just to cover any excuse or mishap that they like to claim.... by the way, the only reason why I've continued to order from them is because the hair is actually pretty good...",3/12/2019 1:09
91,8-6JYKhLYR-dt9bXZsGK9w,MwEBV5iCd4DO96ZEtb5Jig,x1mhq4IpWctQOBM06dU8vg,1,1,0,0,"I never do reviews but this hair has me upset (Drake voice)! Very disappointed with this hair. I tried it because all of the photos and hair look great on the website and Instagram. However This hair is just a waste of money and I got the ""mink line"" so I was expecting it to be flawless. I also emailed the company and they never replied. Also my hair stylist commented on it while she was putting it in saying ""are you sure this is diamond virgin mink hair it seems like Ali express"". The ends are horrible from the beginning, I was pissed. And couldn't wait because I needed my hair done ASAP. These pics are post install 5 days.",9/19/2018 18:16
92,bIZWzcqGNV7U00zEtDfziA,bhYXW4omarK_uBs8GYNTLQ,x1mhq4IpWctQOBM06dU8vg,1,1,0,0,"I purchased a 18 inch straight wig About a month ago now. My first day wearing it the wig shedded and tangled. It continues to shed and tangle. This is not expected when purchasing a quality unit as advertise. For this wig to be close to 400 dollars; it has the quality of a beauty supply wig. It continues to shed and tangle and it's starting to thin. I am very unhappy. Spending close to 400 dollars for a wig I wouldn't expect this. I've reached out to the company and was advised of their 5 day return policy and they are unable to do anything about it. But offers me products on their website to help with shedding and tangling. It took me about a months to receive the wig and I already had a protective hair style before I was able to apply the wig for the first time . Two weeks later I wore the wig for the first time and the first day it  Shedded  and tangled with no added product. The wig was not manipulated the first wear. I manipulated the wig after I noticed it was thicker at the roots and thin(Almost see through at the ends). I simply plucked the part lightly and mold the hair with setting lotion this didn't help at all.

I simply will not purchase products for Diamond hair company again. I wish they inspect  their  product better and ensure their customers are TRUELY getting quality product.

Best regards",11/13/2019 21:03
93,kO_bj7TH6TqayUZoDbGRpw,#NAME?,x1mhq4IpWctQOBM06dU8vg,1,0,0,0,"I was looking for a new vendor to order from regularly.  I had been asked by a few friends to try Diamond's Hair and let them know my experience.  It was absolutely the worst business transaction I have dealt with in a very long time.  Diamond accepted my payment and then gave me the run around about the status of my shipment for over a week.  I was told it would be shipped out on 3 occasions and it never was.  After I had enough I demanded a refund.  Magically, my hair was available that day and I could pick up (even though I had paid $13 for express shipping).   I needed the hair same day so I obliged.   As  if things couldn't get worse I drove 45 minutes to pick up the hair and they told me they had ""accidentally"" shipped it!!!!        And if that doesn't take the cake they sent me an email the next morning stating that they had shipped my product three days prior, which was an outright lie! 

I understand people make mistakes but the company was unprofessional  and they had to lie to boot.   The establishment looks great but they are VERY tacky when conducting business.  A GOOD company would have at the very least offered an accommodation or partial refund for their royal screw ups.  Then I may have actually come back.  I will be putting in a complaint to the Better Business Bureau, as this is unacceptable and apparently I wont be the first to do so. 

  I will never be purchasing any type of product from this company again.  And I am sure to tell all who ask to never purchase hair from this company.  Spend your hundreds of dollar on hair, somewhere else!",3/18/2016 19:09
94,FO-Ye9OsqNT7WceuDULIOA,dhRthyoHvwqvg7N4fkuu4g,x1mhq4IpWctQOBM06dU8vg,3,3,1,0,Good hair but what's the point of offering a payment plan if you are just going to hold the entire balance anyway?,3/13/2018 2:01
95,q3a4nuKsXtN6cxspE-epEA,Towdp4wD-E-j2qJjAR1n1w,x1mhq4IpWctQOBM06dU8vg,4,0,0,0,"I ordered the hair on Sunday and I received it Wednesday. I appreciate that the hair was timely shipped and I received it within a timely manner. Ive now had it in for 1.5 months. It colors well and it's really bouncy! The only problem that I've had is that the hair sheds a great bit. However, I would probably still buy it again.",3/25/2019 14:46
96,LqpoxmPwy3EqwlEhnjNqUg,rzazYnqATcwso1CIx6Io6g,x1mhq4IpWctQOBM06dU8vg,1,1,0,0,Purchased a closure. Tangles and Matts horribly. Already had a return issue / shipment issue / customer service issue so I won't be reaching out to them again. Customer service is the worst and they act like they don't want to be bothered . I just will take the loss and take my business elsewhere,10/21/2018 16:08
97,mvrKOK4eOU1tEdAZ_r88zA,VaA96KHKD3oiej1vD0rPWw,x1mhq4IpWctQOBM06dU8vg,1,8,0,0,"Do not order from this company, they're a third party vendor ordering from AliExpress! I placed an order on 2/4/2019, no communication with the company until I inquired about my order status on 2/12/2019. I was told they had a delay and asked would I accept a different length, I agreed (but why wasn't I notified of this delay prior) they immediately emailed a tracking number after agreement. That was 2/12/2019, today is 2/20/2019 and the tracking still says ""shipping label created"". 

They ceased all communication when I emailed about the order, I filed a dispute with my bank and got my money back. But this company is fraudulent, unprofessional and basically scam artists. I'm sure the delay was due to the Chinese Holiday because this company obviously has no stock but they're charging twice as much as the Asian vendors. Thankfully I've found my own mink hair vendor on AliExpress with beautiful hair and it's  not even a third of what Diamond Virgin hair charges.",2/20/2019 15:24
98,o6AH146aZQwqlWXV2XkNPw,empU4keDbmmLNSQgTFLvsg,x1mhq4IpWctQOBM06dU8vg,1,1,0,0,"My first and second experiences ordering the hair were great and the quality was exceptional.  However, I can't say the same about my third experience as it was a nightmare.  I placed my order over three weeks ago and still no curly hair.  The only time I can get someone to pick up the phone to talk to me is when I pretend I'm trying to place a new order, this company obviously cares nothing about returning customers.  Oh how I wish I had NEVER told anyone where I got my hair from and how happy I was with it,  I never would have been a part of them getting additional sales if I had known this is how I would be treated after being a loyal customer for over three years.  This is IT!  I'm officially going to find another product that I like well enough because they keep their promises.  I'm really disappointed in Diamond Hair and will never recommend them to anyone again'",7/18/2019 21:01
99,dAPBqL5xRHe6Q8kM5dqAgQ,4FpRZGRQMT-2w9MNrgqiRQ,x1mhq4IpWctQOBM06dU8vg,1,29,0,0,"They will screw you over with their defective products!!! Poor customer service! DO NOT BUY THEIR MINK CLOSURES!!!! It has shed sooooooo much that I have a HUGE bald spot in the middle where the part is. I look like a fool and am so upset! I contacted them and of course they tried to blame me saying I must have colored it or did something else to it. As God as my witness, I did NOTHING to this hair but have it installed. Since I got the hair mid Jan., they said it cannot be returned. But who will know how hair will hold up until it is installed and worn for a while? They guarantee their product, except when they must replace or refund for poor quality or defective. While they are making all of this money, many of us, their customers, are screwed in the ass without vaseline. 

I must admit that the hair was nice initially. I noticed . the shedding right away, but hoped and prayed that it would not be too serious. Now I have a useless and defective BALD closure!!! What am I supposed to do with this bald closure that I now have. I spent too much money for this. I am still waiting for them to do something, but it has been well over a week since I heard from them. Why is it that no company will stand by their product. As soon as something goes wrong with it, they disavow. I have PICTURES to show you what I am talking about. I am going to post the pictures here. I am just tired of these companies charging an arm and a leg for what they really get for free from the millions of Indian and other Asian women who donate their hair for religious purposes. I may be a lone voice crying in the wilderness of the billion dollar hair industry, but I will keep speaking on this. If I only change ONE person's mind about buying from this company, I will do it!!! Once you buy...you are on your own! If you want the pics...email me at blackrubinesque@gmail.com and I will gladly send them to you!!!",3/31/2016 7:37
100,DQHI0FlEh95czKE80Yjs-g,BmUmj43UjHxkPELwFLLRew,x1mhq4IpWctQOBM06dU8vg,5,1,0,0,"I ordered their Mink Straight Brazilian hair and I love it. I used their bundle deal and got four (4) bundles and a frontal. The hair was beautiful and THICK. I just wanted to run my fingers through it all day. I'm not a weave person and treated the hair soooo badly. I flat ironed and curled it everyday (not needed but I had back to back events and wanted it to be perfect). I've reused this hair plenty of times and it's still like new.

I should add that I needed my package by the end of the week. I relayed that message via email and then again over the phone. Customer service was very sweet and shipped my hair out that same day. I hope they keep that same energy moving forward because they are awesome!",4/18/2021 18:33
